"species_id","hindfoot_length","hindfoot_half"
"RM",15,7.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",18,9
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",15,7.5
"RM",17,8.5
"RM",16,8
"RM",12,6
"RM",16,8
"RM",16,8
"RM",16,8
"RM",18,9
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",14,7
"RM",16,8
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",14,7
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",18,9
"RM",17,8.5
"RM",18,9
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",15,7.5
"RM",18,9
"RM",17,8.5
"RM",18,9
"RM",18,9
"RM",17,8.5
"RM",18,9
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",11,5.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"PM",21,10.5
"PM",19,9.5
"PM",22,11
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",19,9.5
"PM",19,9.5
"PM",21,10.5
"PM",21,10.5
"PM",18,9
"PM",20,10
"PM",21,10.5
"PM",18,9
"PM",20,10
"PM",20,10
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",18,9
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",22,11
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",18,9
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",19,9.5
"PM",20,10
"PM",22,11
"PM",23,11.5
"PM",20,10
"PM",22,11
"PM",20,10
"PM",20,10
"PM",26,13
"PM",20,10
"PM",20,10
"PM",18,9
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"RF",17,8.5
"RF",18,9
"PH",23,11.5
"BA",12,6
"BA",14,7
"SF",22,11
"SF",22,11
"SF",25,12.5
"SO",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",28,14
"PB",29,14.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",24,12
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",24,12
"PB",25,12.5
"PB",24,12
"PB",24,12
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",24,12
"PB",27,13.5
"PB",24,12
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",24,12
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",24,12
"PB",24,12
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",27,13.5
"PB",28,14
"PB",22,11
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",28,14
"PB",26,13
"PB",28,14
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",28,14
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",23,11.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",24,12
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",28,14
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",28,14
"PB",26,13
"PB",25,12.5
"PB",24,12
"PB",26,13
"PB",25,12.5
"NL",29,14.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",18,9
"PE",20,10
"PE",21,10.5
"PE",19,9.5
"PE",19,9.5
"PE",19,9.5
"PE",18,9
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",24,12
"PP",16,8
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",21,10.5
"PP",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",20,10
"PP",22,11
"PP",21,10.5
"PP",19,9.5
"PP",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",24,12
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",24,12
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",24,12
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",19,9.5
"PP",21,10.5
"PP",19,9.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",21,10.5
"PP",20,10
"PP",20,10
"PP",21,10.5
"PP",19,9.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",25,12.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"SH",27,13.5
"SH",28,14
"SH",29,14.5
"SH",28,14
"SH",28,14
"SH",26,13
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",22,11
"OT",22,11
"OT",21,10.5
"OT",22,11
"OT",21,10.5
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",19,9.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",22,11
"OT",20,10
"OT",21,10.5
"OT",22,11
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",19,9.5
"DO",28,14
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",19,9.5
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",22,11
"OL",20,10
"OL",19,9.5
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",19,9.5
"OL",21,10.5
"OL",19,9.5
"OL",20,10
"OL",19,9.5
"OL",20,10
"OL",22,11
"OL",20,10
"OL",20,10
"OL",19,9.5
"OL",20,10
"OL",22,11
"OL",19,9.5
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",22,11
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"OL",24,12
"OL",21,10.5
"OL",22,11
"OL",21,10.5
"OL",20,10
"OL",24,12
"OL",20,10
"OL",20,10
"OL",20,10
"OL",21,10.5
"OL",21,10.5
"OL",21,10.5
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",18,9
"RM",15,7.5
"RM",16,8
"RM",12,6
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",17,8.5
"RM",14,7
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",19,9.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",11,5.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",18,9
"RM",18,9
"RM",15,7.5
"RM",18,9
"RM",16,8
"RM",17,8.5
"RM",18,9
"RM",18,9
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",18,9
"RM",18,9
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",19,9.5
"PM",20,10
"PM",20,10
"PM",22,11
"PM",21,10.5
"PM",19,9.5
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"RF",17,8.5
"PH",26,13
"SF",27,13.5
"SF",26,13
"SF",21,10.5
"SF",21,10.5
"SF",27,13.5
"SF",27,13.5
"SO",25,12.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",24,12
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",25,12.5
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",28,14
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"NL",27,13.5
"NL",29,14.5
"NL",27,13.5
"NL",29,14.5
"NL",25,12.5
"NL",29,14.5
"NL",28,14
"NL",29,14.5
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",20,10
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",14,7
"PF",14,7
"PF",15,7.5
"PF",15,7.5
"PF",14,7
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",14,7
"PF",14,7
"PF",10,5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",14,7
"PF",15,7.5
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",11,5.5
"PF",16,8
"PF",16,8
"PF",20,10
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",15,7.5
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",17,8.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",16,8
"PF",15,7.5
"PF",14,7
"PF",17,8.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",17,8.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",16,8
"PF",16,8
"PF",15,7.5
"PF",15,7.5
"PF",15,7.5
"PF",16,8
"PF",15,7.5
"PF",16,8
"PF",14,7
"PF",16,8
"PE",19,9.5
"PE",21,10.5
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",21,10.5
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",19,9.5
"PE",21,10.5
"PE",21,10.5
"PE",18,9
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",21,10.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",19,9.5
"PE",19,9.5
"PE",21,10.5
"PE",22,11
"PE",20,10
"PE",22,11
"PE",16,8
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",21,10.5
"PE",19,9.5
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",19,9.5
"PE",20,10
"PE",20,10
"PE",20,10
"PE",22,11
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",20,10
"PE",21,10.5
"PE",20,10
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",18,9
"PP",23,11.5
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",16,8
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",24,12
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",24,12
"PP",24,12
"PP",24,12
"PP",24,12
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",23,11.5
"PP",24,12
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",20,10
"PP",21,10.5
"PP",20,10
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",22,11
"PP",20,10
"PP",21,10.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",21,10.5
"PP",21,10.5
"PP",23,11.5
"PP",22,11
"PP",24,12
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",22,11
"PP",23,11.5
"PP",22,11
"PP",20,10
"PP",22,11
"SH",25,12.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",17,8.5
"OT",19,9.5
"OT",18,9
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",22,11
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",22,11
"OT",20,10
"OT",22,11
"OT",21,10.5
"OT",22,11
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",21,10.5
"OT",22,11
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",22,11
"OT",22,11
"OT",23,11.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",19,9.5
"OT",21,10.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",20,10
"OT",21,10.5
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OT",21,10.5
"OT",19,9.5
"OT",20,10
"OT",20,10
"OL",20,10
"OL",21,10.5
"OL",19,9.5
"OL",19,9.5
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"OL",19,9.5
"OL",20,10
"OL",19,9.5
"OL",22,11
"OL",21,10.5
"OL",21,10.5
"OL",20,10
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",15,7.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",11,5.5
"RM",18,9
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",16,8
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",13,6.5
"RM",12,6
"RM",17,8.5
"RM",16,8
"RM",15,7.5
"RM",16,8
"RM",17,8.5
"RM",16,8
"RM",18,9
"RM",16,8
"RM",17,8.5
"RM",15,7.5
"RM",16,8
"RM",15,7.5
"RM",17,8.5
"RM",13,6.5
"RM",17,8.5
"RM",17,8.5
"RM",15,7.5
"RM",16,8
"RM",18,9
"RM",16,8
"RM",18,9
"RM",18,9
"RM",19,9.5
"RM",17,8.5
"RM",17,8.5
"RM",15,7.5
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",16,8
"RM",17,8.5
"RM",17,8.5
"RM",17,8.5
"RM",18,9
"RM",18,9
"RM",16,8
"RM",18,9
"RM",17,8.5
"RM",16,8
"RM",16,8
"RM",18,9
"RM",18,9
"PM",22,11
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",21,10.5
"PM",19,9.5
"PM",20,10
"PM",22,11
"PM",19,9.5
"PM",23,11.5
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",19,9.5
"PM",22,11
"PM",22,11
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",21,10.5
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"PM",20,10
"RF",17,8.5
"RF",17,8.5
"RF",17,8.5
"RF",18,9
"RF",18,9
"RF",17,8.5
"RF",17,8.5
"RF",17,8.5
"RF",18,9
"BA",13,6.5
"SO",24,12
"SO",29,14.5
"SO",28,14
"SO",22,11
"SO",25,12.5
"PB",26,13
"PB",27,13.5
"PB",28,14
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",27,13.5
"PB",27,13.5
"PB",25,12.5
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",25,12.5
"PB",25,12.5
"PB",27,13.5
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",26,13
"PB",23,11.5
"PB",25,12.5
"PB",27,13.5
"PB",23,11.5
"PB",27,13.5
"PB",26,13
"PB",26,13
"PB",25,12.5
"PB",26,13
"PB",27,13.5
"PB",26,13
